PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),NTRA LEVEL1 (millimole/m3),OSAT LEVEL1 (%),PHOS LEVEL1 (millimole/m3),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200443,0x3f,2024-11-24T03:00:00Z,50.7405,1.5677,10.26,32.352,,3.572,0.483,6.32,0,2.495,10906,,97.581,,0,40.962,0011111911101191941
6200443,0x3f,2024-11-24T03:20:00Z,50.7405,1.5677,10.261,32.415,,3.579,0.473,6.34,0,2.712,10944,,97.507,,0,46.128,0011111911101191941
6200443,0x3f,2024-11-24T03:40:00Z,50.7405,1.5677,10.336,32.583,,3.602,0.469,6.3,0,2.466,10882,,96.926,,0,30.452,0011111911101191941
6200443,0x3f,2024-11-24T04:00:00Z,50.7405,1.5677,10.416,32.666,,3.617,0.504,6.27,0,2.789,10845,,96.938,,0,23.009,0011111911101191941
6200443,0x3f,2024-11-24T04:20:00Z,50.7405,1.5677,10.412,32.615,,3.612,0.49,6.28,0,3.074,10857,,97.247,,0,23.972,0011111911101191941
6200443,0x3f,2024-11-24T04:40:00Z,50.7405,1.5677,10.406,32.544,,3.604,0.505,6.28,0,3.057,10857,,97.396,,0,23.624,0011111911101191941
6200443,0x3f,2024-11-24T05:00:00Z,50.7405,1.5677,10.392,32.532,,3.602,0.49,6.27,0,2.285,10832,,96.852,,0,25.134,0011111911101191941
6200443,0x3f,2024-11-24T05:20:00Z,50.7405,1.5677,10.397,32.535,,3.602,0.48,6.27,0,3.178,10832,,96.728,,0,24.129,0011111911101191941
6200443,0x3f,2024-11-24T05:40:00Z,50.7405,1.5677,10.392,32.526,,3.601,0.47,6.27,0,2.468,10832,,97.173,,0,26.321,0011111911101191941
6200443,0x3f,2024-11-24T06:00:00Z,50.7405,1.5677,10.387,32.53,,3.601,0.471,6.28,0,2.008,10845,,96.963,,0,27.79,0011111911101191941
6200443,0x3f,2024-11-24T06:00:03Z,50.7405,1.5677,,,,,1.4,,,,,6.78,,,,,0011199997999919999
6200443,0x3f,2024-11-24T06:20:00Z,50.7405,1.5677,10.362,32.47,,3.592,0.445,6.3,0,3.281,10882,,97.161,,0,30.502,0011111911101191941
6200443,0x3f,2024-11-24T06:40:00Z,50.7405,1.5677,10.347,32.451,,3.59,0.474,6.3,0,2.606,10882,,97.396,,0,33.812,0011111911101191941
6200443,0x3f,2024-11-24T07:00:00Z,50.7405,1.5677,10.326,32.419,,3.584,0.473,6.3,0,2.848,10882,,97.21,,0,35.711,0011111911101191941
6200443,0x3f,2024-11-24T07:20:00Z,50.7405,1.5677,10.282,32.354,,3.574,0.48,6.31,0,2.623,10894,,97.321,,0,32.744,0011111911101191941
6200443,0x3f,2024-11-24T07:40:00Z,50.7405,1.5677,10.301,32.416,,3.582,0.453,6.29,0,2.221,10869,,97.037,,0,34.596,0011111911101191941
6200443,0x3f,2024-11-24T08:00:00Z,50.7405,1.5677,10.353,32.503,,3.595,0.437,6.3,0,2.76,10882,,97.124,,0,34.274,0011111911101191941
6200443,0x3f,2024-11-24T08:00:01Z,50.7405,1.5677,,,23.406,,1.4,,,,,,,,,,0011199097999999999
6200443,0x3f,2024-11-24T08:20:00Z,50.7405,1.5677,10.313,32.403,,3.581,0.452,6.29,0,2.525,10869,,97.21,,0,33.037,0011111911101191941
6200443,0x3f,2024-11-24T08:40:00Z,50.7405,1.5677,10.311,32.407,,3.582,0.461,6.3,0,1.845,10882,,97.334,,0,32.362,0011111911101191941
6200443,0x3f,2024-11-24T09:00:01Z,50.7405,1.5677,10.395,32.551,,3.603,0.457,6.27,0,1.993,10832,,96.765,,0,29.846,0011111911101191941
6200443,0x3f,2024-11-24T09:20:00Z,50.7405,1.5677,10.42,32.494,,3.599,0.467,6.29,0,2.094,10869,,97.433,,0,28.318,0011111911101191941
6200443,0x3f,2024-11-24T09:40:00Z,50.7405,1.5677,10.409,32.466,,3.597,0.471,6.31,0,2.359,10894,,97.482,,0,30.056,0011111911101191941
6200443,0x3f,2024-11-24T10:00:00Z,50.7405,1.5677,10.436,32.499,,3.603,0.455,6.29,0,2.406,10857,,97.334,,0,26.734,0011111911101191941
6200443,0x3f,2024-11-24T10:20:00Z,50.7405,1.5677,10.473,32.585,,3.615,0.446,6.27,0,2.223,10832,,97.049,,0,26.93,0011111911101191941
6200443,0x3f,2024-11-24T10:40:00Z,50.7405,1.5677,10.519,32.613,,3.622,0.473,6.24,0,2.36,10783,,96.802,,0,25.468,0011111911101191941
6200443,0x3f,2024-11-24T11:00:01Z,50.7405,1.5677,10.54,32.629,,3.625,0.478,6.23,0,2.109,10770,,96.555,,0,25.54,0011111911101191941
6200443,0x3f,2024-11-24T11:20:00Z,50.7405,1.5677,10.543,32.51,,3.613,0.461,6.25,0,2.352,10795,,96.901,,0,23.807,0011111911101191941
6200443,0x3f,2024-11-24T11:40:00Z,50.7405,1.5677,10.5,32.475,,3.606,0.474,6.26,0,2.223,10808,,96.963,,0,23.405,0011111911101191941
6200443,0x3f,2024-11-24T12:00:00Z,50.7405,1.5677,10.486,32.47,,3.604,0.48,6.27,0,2.581,10820,,97.124,,0,23.576,0011111911101191941
6200443,0x3f,2024-11-24T12:00:02Z,50.7405,1.5677,,,,,1.4,,,,,6.05,,,,,0011199997999919999
6200443,0x3f,2024-11-24T12:20:00Z,50.7405,1.5677,10.495,32.482,,3.607,0.469,6.27,0,2.721,10832,,97.074,,0,23.966,0011111911101191941
6200443,0x3f,2024-11-24T12:40:00Z,50.7405,1.5677,10.517,32.509,,3.611,0.467,6.28,0,2.41,10845,,97.148,,0,24.725,0011111911101191941
6200443,0x3f,2024-11-24T13:00:01Z,50.7405,1.5677,10.536,32.507,,3.611,0.461,6.25,0,1.812,10795,,96.79,,0,24.42,0011111911101191941
6200443,0x3f,2024-11-24T13:20:00Z,50.7405,1.5677,10.537,32.503,,3.612,0.445,6.25,0,2.02,10795,,97.223,,0,28.691,0011111911101191941
6200443,0x3f,2024-11-24T13:40:00Z,50.7405,1.5677,10.575,32.57,,3.621,0.464,6.23,0,2.345,10770,,96.641,,0,27.34,0011111911101191941
6200443,0x3f,2024-11-24T14:00:00Z,50.7405,1.5677,10.603,32.546,,3.622,0.475,6.24,0,2.297,10783,,96.913,,0,25.461,0011111911101191941
6200443,0x3f,2024-11-24T14:20:00Z,50.7405,1.5677,10.59,32.336,,3.601,0.469,6.25,0,2.199,10783,,97.074,,0,28.017,0011111911101191941
6200443,0x3f,2024-11-24T14:40:00Z,50.7405,1.5677,10.488,31.943,,3.552,0.462,6.29,0,2.541,10820,,97.099,,0,42.649,0011111911101191941
6200443,0x3f,2024-11-24T15:00:00Z,50.7405,1.5677,10.501,31.832,,3.54,0.439,6.31,0,2.786,10857,,97.284,,0,41.707,0011111911101191941
6200443,0x3f,2024-11-24T15:20:00Z,50.7405,1.5677,10.499,31.772,,3.534,0.445,6.3,0,2.76,10832,,97.334,,0,38.56,0011111911101191941
6200443,0x3f,2024-11-24T15:40:00Z,50.7405,1.5677,10.503,31.801,,3.539,0.458,6.31,0,2.825,10845,,97.371,,0,39.69,0011111911101191941
6200443,0x3f,2024-11-24T16:00:01Z,50.7405,1.5677,,,23.757,,1.4,,,,,,,,,,0011199097999999999
6200443,0x3f,2024-11-24T17:00:00Z,50.7405,1.5677,10.528,32.275,,3.588,0.455,6.17,0,3.247,10634,,95.368,,0,72.521,0011111911101191941
6200443,0x3f,2024-11-24T17:20:00Z,50.7405,1.5677,10.535,32.264,,3.587,0.452,6.24,0,3.23,10758,,96.592,,0,61.221,0011111911101191941
6200443,0x3f,2024-11-24T17:40:00Z,50.7405,1.5677,10.537,32.27,,3.587,0.489,6.27,0,2.883,10808,,97.062,,0,66.802,0011111911101191941
6200443,0x3f,2024-11-24T18:00:01Z,50.7405,1.5677,10.544,32.317,,3.592,0.472,6.24,0,3.606,10770,,96.728,,0,54.601,0011111911101191941
6200443,0x3f,2024-11-24T18:00:02Z,50.7405,1.5677,,,,,1.4,,,,,6.79,,,,,0011199997999919999
6200443,0x3f,2024-11-24T18:20:00Z,50.7405,1.5677,10.543,32.285,,3.591,0.463,6.27,0,2.442,10808,,97.099,,0,32.632,0011111911101191941
6200443,0x3f,2024-11-24T18:40:00Z,50.7405,1.5677,10.536,32.263,,3.587,0.468,6.27,0,2.799,10820,,97.148,,0,31.238,0011111911101191941
6200443,0x3f,2024-11-24T19:00:00Z,50.7405,1.5677,10.54,32.311,,3.592,0.443,6.25,0,3.333,10783,,96.839,,0,33.175,0011111911101191941
6200443,0x3f,2024-11-24T19:20:00Z,50.7405,1.5677,10.547,32.298,,3.591,0.427,6.26,0,2.76,10795,,96.913,,0,33.111,0011111911101191941
6200443,0x3f,2024-11-24T19:40:00Z,50.7405,1.5677,10.55,32.285,,3.591,0.44,6.27,0,2.241,10808,,97.223,,0,35.786,0011111911101191941
6200443,0x3f,2024-11-24T20:00:00Z,50.7405,1.5677,10.559,32.297,,3.593,0.431,6.26,0,2.654,10795,,97.173,,0,33.088,0011111911101191941
6200443,0x3f,2024-11-24T20:20:00Z,50.7405,1.5677,10.567,32.315,,3.595,0.439,6.24,0,2.875,10758,,96.79,,0,34.905,0011111911101191941
6200443,0x3f,2024-11-24T20:40:00Z,50.7405,1.5677,10.581,32.348,,3.6,0.454,6.22,0,2.822,10733,,96.666,,0,36.087,0011111911101191941
6200443,0x3f,2024-11-24T21:00:00Z,50.7405,1.5677,10.588,32.371,,3.603,0.465,6.21,0,2.21,10709,,96.221,,0,34.433,0011111911101191941
6200443,0x3f,2024-11-24T21:20:00Z,50.7405,1.5677,10.595,32.379,,3.604,0.45,6.21,0,2.581,10721,,96.32,,0,37.601,0011111911101191941
6200443,0x3f,2024-11-24T21:40:00Z,50.7405,1.5677,10.612,32.399,,3.607,0.436,6.21,0,2.775,10709,,96.283,,0,32.795,0011111911101191941
6200443,0x3f,2024-11-24T22:00:00Z,50.7405,1.5677,10.629,32.429,,3.612,0.431,6.19,0,2.007,10684,,96.209,,0,31.327,0011111911101191941
6200443,0x3f,2024-11-24T22:20:00Z,50.7405,1.5677,10.624,32.341,,3.603,0.445,6.21,0,2.611,10709,,96.345,,0,28.085,0011111911101191941
6200443,0x3f,2024-11-24T22:40:00Z,50.7405,1.5677,10.633,32.297,,3.599,0.454,6.22,0,2.741,10721,,96.382,,0,27.291,0011111911101191941
6200443,0x3f,2024-11-25T01:00:00Z,50.7405,1.5677,10.641,32.28,,3.599,0.454,6.15,0,3.13,10597,,95.306,,0,68.534,0011111911101191941
6200443,0x3f,2024-11-25T01:20:00Z,50.7405,1.5677,10.675,32.293,,3.602,0.439,6.15,0,2.714,10597,,95.368,,0,32.762,0011111911101191941
6200443,0x3f,2024-11-25T01:40:00Z,50.7405,1.5677,10.687,32.39,,3.611,0.445,6.11,0,2.247,10536,,94.786,,0,25.998,0011111911101191941
6200443,0x3f,2024-11-25T02:00:00Z,50.7405,1.5677,10.702,32.402,,3.616,0.418,6.07,0,2.044,10474,,94.7,,0,32.589,0011111911101191941
6200443,0x3f,2024-11-25T02:20:00Z,50.7405,1.5677,10.71,32.408,,3.618,0.464,6.05,0,1.661,10437,,94.168,,0,25.758,0011111911101191941
6200443,0x3f,2024-11-25T02:40:00Z,50.7405,1.5677,10.733,32.467,,3.626,0.446,6.07,0,3.665,10474,,94.502,,0,35.239,0011111911101191941
6200443,0x3f,2024-11-25T03:00:00Z,50.7405,1.5677,10.766,32.5,,3.631,0.448,6.05,0,2.188,10437,,94.156,,0,26.676,0011111911101191941
6200443,0x3f,2024-11-25T03:20:00Z,50.7405,1.5677,10.796,32.523,,3.636,0.457,6.05,0,2.68,10437,,94.329,,0,40.459,0011111911101191941
6200443,0x3f,2024-11-25T03:40:00Z,50.7405,1.5677,10.82,32.523,,3.639,0.439,6.09,0,2.268,10511,,94.712,,0,35.4,0011111911101191941
6200443,0x3f,2024-11-25T04:00:00Z,50.7405,1.5677,10.778,32.443,,3.627,0.483,6.12,0,1.939,10560,,95.615,,0,36.827,0011111911101191941
6200443,0x3f,2024-11-25T04:20:00Z,50.7405,1.5677,10.748,32.414,,3.621,0.464,6.15,0,1.975,10610,,95.813,,0,37.353,0011111911101191941
6200443,0x3f,2024-11-25T04:40:00Z,50.7405,1.5677,10.785,32.548,,3.637,0.443,6.13,0,2.304,10585,,95.652,,0,45.363,0011111911101191941
6200443,0x3f,2024-11-25T05:00:00Z,50.7405,1.5677,10.808,32.542,,3.64,0.45,6.12,0,2.368,10560,,95.38,,0,49.958,0011111911101191941
6200443,0x3f,2024-11-25T05:20:00Z,50.7405,1.5677,10.808,32.523,,3.638,0.461,6.12,0,2.256,10560,,95.603,,0,50.985,0011111911101191941
6200443,0x3f,2024-11-25T05:40:00Z,50.7405,1.5677,10.794,32.492,,3.633,0.459,6.1,0,2.082,10536,,95.207,,0,46.328,0011111911101191941
6200443,0x3f,2024-11-25T09:00:00Z,50.7405,1.5677,10.738,32.187,,3.6,0.486,6.04,0,2.944,10412,,93.884,,0,26.734,0011111911101191941
6200443,0x3f,2024-11-25T09:20:00Z,50.7405,1.5677,10.746,32.224,,3.602,0.464,6.05,0,2.756,10424,,94.02,,0,27.346,0011111911101191941
6200443,0x3f,2024-11-25T09:40:00Z,50.7405,1.5677,10.758,32.26,,3.607,0.473,6.01,0,2.635,10362,,93.612,,0,28.396,0011111911101191941
6200443,0x3f,2024-11-25T10:00:01Z,50.7405,1.5677,10.775,32.338,,3.615,0.484,5.99,0,2.916,10325,,93.191,,0,29.363,0011111911101191941
6200443,0x3f,2024-11-25T10:20:00Z,50.7405,1.5677,10.786,32.341,,3.617,0.49,5.89,0,2.442,10165,,91.967,,0,28.854,0011111911101191941
6200443,0x3f,2024-11-25T10:40:00Z,50.7405,1.5677,10.795,32.4,,3.624,0.468,5.97,0,3.108,10301,,93.018,,0,29.774,0011111911101191941
6200443,0x3f,2024-11-25T11:00:00Z,50.7405,1.5677,10.804,32.415,,3.627,0.484,5.96,0,3.266,10288,,93.03,,0,31.809,0011111911101191941
6200443,0x3f,2024-11-25T11:20:00Z,50.7405,1.5677,10.819,32.472,,3.631,0.485,5.95,0,1.768,10263,,92.882,,0,27.419,0011111911101191941
6200443,0x3f,2024-11-25T11:40:00Z,50.7405,1.5677,10.826,32.46,,3.633,0.512,5.96,0,1.877,10276,,92.981,,0,27.874,0011111911101191941
6200443,0x3f,2024-11-25T12:00:00Z,50.7405,1.5677,10.825,32.491,,3.637,0.486,5.99,0,2.272,10338,,93.241,,0,28.209,0011111911101191941
6200443,0x3f,2024-11-25T12:00:03Z,50.7405,1.5677,,,,,1.4,,,,,5.92,,,,,0011199997999919999
6200443,0x3f,2024-11-25T12:20:00Z,50.7405,1.5677,10.831,32.513,,3.639,0.493,6,0,2.477,10350,,93.463,,0,25.088,0011111911101191941
6200443,0x3f,2024-11-25T12:40:00Z,50.7405,1.5677,10.84,32.514,,3.64,0.499,6.06,0,2.464,10461,,94.453,,0,26.2,0011111911101191941
6200443,0x3f,2024-11-25T13:00:00Z,50.7405,1.5677,10.851,32.504,,3.64,0.479,6.05,0,2.615,10449,,94.453,,0,27.087,0011111911101191941
6200443,0x3f,2024-11-25T13:20:00Z,50.7405,1.5677,10.854,32.494,,3.639,0.489,6.07,0,3.252,10474,,94.947,,0,25.34,0011111911101191941
6200443,0x3f,2024-11-25T13:40:00Z,50.7405,1.5677,10.842,32.426,,3.63,0.507,6.09,0,2.254,10511,,95.108,,0,22.184,0011111911101191941
6200443,0x3f,2024-11-25T14:00:00Z,50.7405,1.5677,10.814,32.359,,3.622,0.485,6.15,0,2.603,10610,,95.714,,0,23.607,0011111911101191941
6200443,0x3f,2024-11-25T14:20:00Z,50.7405,1.5677,10.829,32.349,,3.621,0.512,6.12,0,2.464,10560,,95.392,,0,28.487,0011111911101191941
6200443,0x3f,2024-11-25T14:40:00Z,50.7405,1.5677,10.859,32.376,,3.627,0.528,6.13,0,2.406,10573,,95.627,,0,39.752,0011111911101191941
6200443,0x3f,2024-11-25T16:00:00Z,50.7405,1.5677,10.967,32.557,,3.655,0.528,6,0,2.561,10350,,93.748,,0,56.663,0011111911101191941
6200443,0x3f,2024-11-25T16:20:00Z,50.7405,1.5677,10.958,32.605,,3.659,0.543,6.03,0,2.064,10412,,94.514,,0,42.259,0011111911101191941
6200443,0x3f,2024-11-25T16:40:00Z,50.7405,1.5677,10.914,32.539,,3.648,0.554,6.16,0,2.216,10634,,96.357,,0,40.162,0011111911101191941
6200443,0x3f,2024-11-25T17:00:00Z,50.7405,1.5677,10.903,32.526,,3.647,0.563,6.15,0,2.11,10610,,96.097,,0,44.664,0011111911101191941
6200443,0x3f,2024-11-25T17:20:00Z,50.7405,1.5677,10.899,32.54,,3.647,0.531,6.15,0,2.435,10610,,96.072,,0,38.201,0011111911101191941
6200443,0x3f,2024-11-25T17:40:00Z,50.7405,1.5677,10.891,32.539,,3.646,0.576,6.15,0,2.326,10610,,96.035,,0,36.668,0011111911101191941
6200443,0x3f,2024-11-25T18:00:00Z,50.7405,1.5677,10.889,32.564,,3.649,1.4,6.13,0,4.218,10585,6.43,95.739,,0,36.978,0011111917101111941
6200443,0x3f,2024-11-25T18:20:00Z,50.7405,1.5677,10.887,32.55,,3.648,0.569,6.11,0,2.453,10548,,95.578,,0,35.716,0011111911101191941
6200443,0x3f,2024-11-25T18:40:00Z,50.7405,1.5677,10.823,32.337,,3.621,0.576,6.14,0,2.599,10585,,95.763,,0,31.921,0011111911101191941
6200443,0x3f,2024-11-25T19:00:00Z,50.7405,1.5677,10.798,32.351,,3.62,0.529,6.13,0,2.924,10573,,95.565,,0,33.802,0011111911101191941
6200443,0x3f,2024-11-25T19:20:00Z,50.7405,1.5677,10.774,32.379,,3.619,0.551,6.14,0,3.359,10597,,95.739,,0,30.834,0011111911101191941
6200443,0x3f,2024-11-25T19:40:00Z,50.7405,1.5677,10.756,32.364,,3.617,0.549,6.16,0,3.174,10622,,95.961,,0,28.881,0011111911101191941
6200443,0x3f,2024-11-25T20:00:00Z,50.7405,1.5677,10.743,32.364,,3.616,0.529,6.16,0,2.052,10622,,95.825,,0,26.627,0011111911101191941
6200443,0x3f,2024-11-25T20:20:00Z,50.7405,1.5677,10.732,32.356,,3.614,0.527,6.16,0,2.236,10622,,95.961,,0,26.552,0011111911101191941
6200443,0x3f,2024-11-25T20:40:00Z,50.7405,1.5677,10.73,32.36,,3.614,0.548,6.16,0,2.253,10622,,95.751,,0,26.359,0011111911101191941
6200443,0x3f,2024-11-25T23:00:01Z,50.7405,1.5677,10.745,32.18,,3.598,0.585,6.18,0,2.244,10647,,95.924,,0,29.174,0011111911101191941
6200443,0x3f,2024-11-25T23:20:00Z,50.7405,1.5677,10.729,32.153,,3.594,0.576,6.16,0,2.551,10610,,95.726,,0,24.22,0011111911101191941
6200443,0x3f,2024-11-25T23:40:00Z,50.7405,1.5677,10.725,32.236,,3.601,0.566,6.09,0,2.6,10498,,94.687,,0,24.659,0011111911101191941
6200443,0x3f,2024-11-26T00:00:00Z,50.7405,1.5677,10.73,32.253,,3.604,0.573,6.1,0,3.289,10511,,94.885,,0,23.459,0011111911101191941
6200443,0x3f,2024-11-26T00:00:01Z,50.7405,1.5677,,,22.734,,1.4,,,,,,,,,,0011199097999999999
6200443,0x3f,2024-11-26T00:00:02Z,50.7405,1.5677,,,,,1.4,,,,,6.75,,,,,0011199997999919999
6200443,0x3f,2024-11-26T00:20:00Z,50.7405,1.5677,10.719,32.112,,3.59,0.582,6.17,0,2.609,10634,,95.763,,0,25.684,0011111911101191941
6200443,0x3f,2024-11-26T00:40:00Z,50.7405,1.5677,10.663,31.652,,3.538,0.574,6.2,0,1.662,10659,,96.072,,0,22.45,0011111911101191941
6200443,0x3f,2024-11-26T01:00:00Z,50.7405,1.5677,10.646,31.507,,3.521,0.599,6.19,0,2.078,10622,,95.677,,0,23.362,0011111911101191941
6200443,0x3f,2024-11-26T01:20:01Z,50.7405,1.5677,10.631,31.235,,3.492,0.581,6.26,0,2.21,10721,,96.703,,0,25.8,0011111911101191941
6200443,0x3f,2024-11-26T01:40:00Z,50.7405,1.5677,10.615,30.881,,3.455,0.57,6.25,0,2.152,10696,,96.369,,0,24.391,0011111911101191941
6200443,0x3f,2024-11-26T02:00:01Z,50.7405,1.5677,10.628,30.926,,3.461,0.604,6.25,0,2.938,10696,,96.184,,0,24.868,0011111911101191941
6200443,0x3f,2024-11-26T02:20:00Z,50.7405,1.5677,10.653,30.965,,3.467,0.579,6.17,0,3.374,10560,,95.108,,0,22.62,0011111911101191941
6200443,0x3f,2024-11-26T02:40:00Z,50.7405,1.5677,10.694,31.007,,3.475,0.591,6.12,0,1.787,10474,,94.465,,0,18.845,0011111911101191941
6200443,0x3f,2024-11-26T03:00:00Z,50.7405,1.5677,10.738,31.007,,3.48,0.595,6,0,1.327,10276,,92.573,,0,17.171,0011111911101191941
6200443,0x3f,2024-11-26T03:20:00Z,50.7405,1.5677,10.809,31.057,,3.49,0.584,5.95,0,1.923,10189,,91.868,,0,17.391,0011111911101191941
6200443,0x3f,2024-11-26T03:40:00Z,50.7405,1.5677,10.863,31.1,,3.499,0.597,5.91,0,1.808,10115,,91.67,,0,27.559,0011111911101191941
6200443,0x3f,2024-11-26T04:00:01Z,50.7405,1.5677,10.906,31.118,,3.504,0.583,5.88,0,1.873,10066,,91.015,,0,32.387,0011111911101191941
6200443,0x3f,2024-11-26T04:20:00Z,50.7405,1.5677,10.886,31.162,,3.507,0.589,5.83,0,1.703,9991,,90.421,,0,31.708,0011111911101191941
6200443,0x3f,2024-11-26T04:40:00Z,50.7405,1.5677,10.852,31.2,,3.508,0.591,5.78,0,2.304,9892,,89.617,,0,23.774,0011111911101191941
6200443,0x3f,2024-11-26T05:00:00Z,50.7405,1.5677,10.808,31.245,,3.509,0.605,5.76,0,2.328,9868,,89.259,,0,35.61,0011111911101191941
6200443,0x3f,2024-11-26T05:20:00Z,50.7405,1.5677,10.799,31.35,,3.513,0.6,5.82,0,2.587,9979,,90.273,,0,34.604,0011111911101191941
6200443,0x3f,2024-11-26T05:40:00Z,50.7405,1.5677,10.82,31.336,,3.52,0.62,5.86,0,2.386,10053,,90.866,,0,36.378,0011111911101191941
6200443,0x3f,2024-11-26T06:00:00Z,50.7405,1.5677,10.831,31.394,,3.526,0.596,5.89,0,3.899,10103,,91.46,,0,34.148,0011111911101191941
6200443,0x3f,2024-11-26T06:00:02Z,50.7405,1.5677,,,,,1.4,,,,,5.47,,,,,0011199997999919999
6200443,0x3f,2024-11-26T06:20:00Z,50.7405,1.5677,10.848,31.429,,3.53,0.599,5.93,0,3.209,10177,,92.053,,0,38.892,0011111911101191941
6200443,0x3f,2024-11-26T06:40:00Z,50.7405,1.5677,10.618,29.749,,3.34,0.576,6.04,0,2.445,10263,,92.709,,0,29.526,0011111911101191941
6200443,0x3f,2024-11-26T08:00:01Z,50.7405,1.5677,10.576,29.174,,3.28,0.602,6.03,0,2.558,10214,,91.979,,0,25.447,0011111911101191941
6200443,0x3f,2024-11-26T08:20:00Z,50.7405,1.5677,10.61,29.189,,3.283,0.625,5.99,0,2.069,10140,,91.138,,0,20.933,0011111911101191941
6200443,0x3f,2024-11-26T08:40:00Z,50.7405,1.5677,10.598,29.198,,3.284,0.605,5.94,0,2.65,10053,,90.508,,0,18.124,0011111911101191941
6200443,0x3f,2024-11-26T09:00:00Z,50.7405,1.5677,10.602,29.224,,3.287,0.609,5.89,0,2.289,9979,,89.766,,0,20.885,0011111911101191941
6200443,0x3f,2024-11-26T09:20:00Z,50.7405,1.5677,10.575,29.22,,3.285,0.639,5.85,0,2.487,9917,,89.283,,0,22.019,0011111911101191941
6200443,0x3f,2024-11-26T09:40:00Z,50.7405,1.5677,10.491,29.262,,3.282,0.648,5.85,0,2.047,9917,,89.036,,0,17.587,0011111911101191941
6200443,0x3f,2024-11-26T10:00:00Z,50.7405,1.5677,10.51,29.3,,3.287,0.623,5.84,0,1.556,9892,,88.789,,0,16.154,0011111911101191941
6200443,0x3f,2024-11-26T10:20:00Z,50.7405,1.5677,10.574,29.338,,3.296,0.622,5.81,0,1.778,9843,,88.467,,0,16.385,0011111911101191941
6200443,0x3f,2024-11-26T10:40:00Z,50.7405,1.5677,10.658,29.362,,3.305,0.62,5.75,0,3.085,9744,,87.676,,0,13.465,0011111911101191941
6200443,0x3f,2024-11-26T11:00:00Z,50.7405,1.5677,10.741,29.381,,3.315,0.629,5.73,0,2.845,9719,,87.701,,0,13.038,0011111911101191941
6200443,0x3f,2024-11-26T11:20:00Z,50.7405,1.5677,10.798,29.401,,3.321,0.648,5.7,0,2.885,9658,,87.156,,0,13.747,0011111911101191941
6200443,0x3f,2024-11-26T11:40:00Z,50.7405,1.5677,10.846,29.416,,3.325,0.627,5.66,0,2.912,9596,,86.761,,0,12.487,0011111911101191941
6200443,0x3f,2024-11-26T13:00:00Z,50.7405,1.5677,10.878,29.531,,3.34,0.651,5.61,0,2.266,9521,,86.217,,0,23.067,0011111911101191941
6200443,0x3f,2024-11-26T13:20:00Z,50.7405,1.5677,10.855,29.536,,3.339,0.626,5.58,0,3.166,9472,,85.71,,0,20.324,0011111911101191941
6200443,0x3f,2024-11-26T13:40:01Z,50.7405,1.5677,10.831,29.538,,3.338,0.646,5.56,0,2.646,9435,,85.363,,0,20.396,0011111911101191941
6200443,0x3f,2024-11-26T14:00:00Z,50.7405,1.5677,10.796,29.554,,3.336,0.639,5.52,0,3.687,9373,,84.745,,0,21.739,0011111911101191941
6200443,0x3f,2024-11-26T14:20:00Z,50.7405,1.5677,10.707,29.643,,3.337,0.621,5.64,0,1.544,9583,,86.489,,0,25.626,0011111911101191941
6200443,0x3f,2024-11-26T14:40:00Z,50.7405,1.5677,10.624,29.668,,3.334,0.655,6.04,0,1.53,10263,,92.437,,0,20.71,0011111911101191941
6200443,0x3f,2024-11-26T15:00:00Z,50.7405,1.5677,10.631,29.69,,3.336,0.646,6.06,0,1.403,10288,,92.684,,0,17.587,0011111911101191941
6200443,0x3f,2024-11-26T15:20:00Z,50.7405,1.5677,10.786,29.712,,3.351,0.654,5.9,0,1.845,10028,,90.495,,0,15.317,0011111911101191941
6200443,0x3f,2024-11-26T15:40:00Z,50.7405,1.5677,10.888,29.71,,3.359,0.638,5.87,0,2.182,9967,,90.199,,0,14.834,0011111911101191941
6200443,0x3f,2024-11-26T16:00:00Z,50.7405,1.5677,10.995,29.733,,3.371,0.65,5.86,0,2.422,9942,,90.137,,0,13.547,0011111911101191941
6200443,0x3f,2024-11-26T16:00:01Z,50.7405,1.5677,,,27.561,,1.4,,,,,,,,,,0011199097999999999
6200443,0x3f,2024-11-26T16:20:00Z,50.7405,1.5677,11.097,29.742,,3.381,0.653,5.74,0,2.316,9744,,88.727,,0,13.003,0011111911101191941
6200443,0x3f,2024-11-26T16:40:00Z,50.7405,1.5677,11.183,29.742,,3.387,0.651,5.62,0,2.461,9546,,87.008,,0,12.382,0011111911101191941
6200443,0x3f,2024-11-26T17:00:00Z,50.7405,1.5677,11.208,29.754,,3.391,0.654,5.46,0,2.455,9262,,84.597,,0,12.248,0011111911101191941
6200443,0x3f,2024-11-26T17:20:00Z,50.7405,1.5677,11.238,29.762,,3.394,0.636,5.44,0,1.682,9237,,84.275,,0,12.444,0011111911101191941
